,game_slug,game_end_date,game_start_date,game_location,game_name,game_season,game_year,discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,date,sexe
113908,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Athletics,high jump men,munich-1972,Athlete,,,,8,Russia,,URS,https://olympics.com/en/athletes/rustam-akhmetov,Rustam AKHMETOV,,,1972,Man
113912,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Athletics,high jump men,munich-1972,Athlete,,,True,12,Greece,GR,GRE,,Vasilios Papadimitriou,,,1972,Man
113913,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Athletics,high jump men,munich-1972,Athlete,,,True,12,Russia,,URS,,Kęstutis Šapka,,,1972,Man
113918,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Athletics,high jump men,munich-1972,Athlete,,,,18,Australia,AU,AUS,https://olympics.com/en/athletes/lawrence-william-peckham,Lawrence William PECKHAM,,,1972,Man
113920,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Athletics,decathlon men,munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/nikolai-avilov,Nikolai AVILOV,262800,TIME,1972,Man
113921,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Athletics,decathlon men,munich-1972,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/leonid-litvinenko,Leonid LITVINENKO,245900,TIME,1972,Man
113932,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Athletics,decathlon men,munich-1972,Athlete,,,,13,Russia,,URS,https://olympics.com/en/athletes/boris-ivanov,Boris IVANOV,277400,TIME,1972,Man
113970,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,93kg heavyweight men,munich-1972,Athlete,BRONZE,,True,3,Russia,,URS,https://olympics.com/en/athletes/givi-onashvili,Givi ONASHVILI,,,1972,Man
113987,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,open category men,munich-1972,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/vitali-kuznetsov,Vitali KUZNETSOV,,,1972,Man
113994,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,open category men,munich-1972,Athlete,,,True,9,Australia,AU,AUS,https://olympics.com/en/athletes/barry-john-allen-johnson,Barry John Allen JOHNSON,,,1972,Man
114017,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,70  80kg middleweight men,munich-1972,Athlete,,,True,5,Russia,,URS,https://olympics.com/en/athletes/guram-gogolauri,Guram GOGOLAURI,,,1972,Man
114027,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,70  80kg middleweight men,munich-1972,Athlete,,,True,13,Australia,AU,AUS,https://olympics.com/en/athletes/alexander-henry-bijkerk,Alexander Henry BIJKERK,,,1972,Man
114047,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,80 - 93kg (half-heavyweight) men,munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/shota-chochoshvili,Shota CHOCHOSHVILI,,,1972,Man
114066,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,80 - 93kg (half-heavyweight) men,munich-1972,Athlete,,,True,19,Australia,AU,AUS,https://olympics.com/en/athletes/barry-john-allen-johnson,Barry John Allen JOHNSON,,,1972,Man
114090,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,63kg lightweight men,munich-1972,Athlete,,,True,13,Russia,,URS,https://olympics.com/en/athletes/sergei-suslin,Sergei SUSLIN,,,1972,Man
114100,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,63kg lightweight men,munich-1972,Athlete,,,True,19,Australia,AU,AUS,https://olympics.com/en/athletes/robin-ian-moffitt,Robin Ian MOFFITT,,,1972,Man
114108,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,63  70kg halfmiddleweight men,munich-1972,Athlete,BRONZE,,True,3,Russia,,URS,https://olympics.com/en/athletes/anatoli-novikov,Anatoli NOVIKOV,,,1972,Man
114119,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Judo,63  70kg halfmiddleweight men,munich-1972,Athlete,,,True,12,Australia,AU,AUS,https://olympics.com/en/athletes/douglas-george-churchill,Douglas George CHURCHILL,,,1972,Man
114136,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Rowing,four without coxswain 4 men,munich-1972,GameTeam,,,,4,Russia,,URS,,,,,1972,Man
114148,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Rowing,four-oared shell with coxswain men,munich-1972,GameTeam,,,,4,Russia,,URS,,,,,1972,Man
114161,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Rowing,pair-oared shell with coxswain men,munich-1972,GameTeam,,,,5,Russia,,URS,,,,,1972,Man
114169,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Rowing,double sculls 2x men,munich-1972,GameTeam,GOLD,"[('Aleksandr TIMOSHININ', 'https://olympics.com/en/athletes/aleksandr-timoshinin'), ('Gennadi KORSHIKOV', 'https://olympics.com/en/athletes/gennadi-korshikov')]",,1,Russia,,URS,,,,,1972,Man
114184,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Rowing,eight with coxswain 8 men,munich-1972,GameTeam,,,,4,Russia,,URS,,,,,1972,Man
114188,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Rowing,eight with coxswain 8 men,munich-1972,GameTeam,,,,8,Australia,AU,AUS,,,,,1972,Man
114200,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Rowing,pair without coxswain 2 men,munich-1972,GameTeam,,"[('Vladimir POLYAKOV', 'https://olympics.com/en/athletes/vladimir-polyakov-1'), ('Nikolai VASILYEV', 'https://olympics.com/en/athletes/nikolai-vasilyev')]",,8,Russia,,URS,,,,,1972,Man
114205,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Rowing,single sculls 1x men,munich-1972,Athlete,GOLD,,,1,Russia,,URS,,Yury Malyshev,,,1972,Man
114221,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Hockey,hockey men,munich-1972,GameTeam,,,,5,Australia,AU,AUS,,,,,1972,Man
114233,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Super-Heavyweight, Freestyle (>100 kilograms) Men",munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/aleksandr-medved,Aleksandr MEDVED,,,1972,Man
114246,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/ivan-yarygin,Ivan YARYGIN,,,1972,Man
114263,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",munich-1972,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/gennadi-strakhov,Gennadi STRAKHOV,,,1972,Man
114285,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Bantamweight, Greco-Roman (≤57 kilograms) Men",munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/rustem-kazakov,Rustem KAZAKOV,,,1972,Man
114295,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Bantamweight, Greco-Roman (≤57 kilograms) Men",munich-1972,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/othon-moschidis,Othon MOSCHIDIS,,,1972,Man
114320,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Flyweight, Greco-Roman (≤52 kilograms) Men",munich-1972,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/vasileios-ganotis,Vasileios GANOTIS,,,1972,Man
114326,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Flyweight, Greco-Roman (≤52 kilograms) Men",munich-1972,Athlete,,,,,Russia,,URS,https://olympics.com/en/athletes/vitali-konstantinov,Vitali KONSTANTINOV,,,1972,Man
114339,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Featherweight, Greco-Roman (≤62 kilograms) Men",munich-1972,Athlete,,,,5,Russia,,URS,https://olympics.com/en/athletes/dzhemal-megrelishvili,Dzhemal MEGRELISHVILI,,,1972,Man
114342,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Featherweight, Greco-Roman (≤62 kilograms) Men",munich-1972,Athlete,,,True,7,Greece,GR,GRE,,Stelios Mygiakis,,,1972,Man
114362,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Welterweight, Freestyle (≤74 kilograms) Men",munich-1972,Athlete,,,,,Russia,,URS,https://olympics.com/en/athletes/yuri-gusov,Yuri GUSOV,,,1972,Man
114373,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Welterweight, Freestyle (≤74 kilograms) Men",munich-1972,Athlete,,,,,Australia,AU,AUS,https://olympics.com/en/athletes/bruce-robert-akers,Bruce Robert AKERS,,,1972,Man
114380,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Heavyweight, Greco-Roman (≤100 kilograms) Men",munich-1972,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/nikolai-yakovenko,Nikolai YAKOVENKO,,,1972,Man
114393,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Featherweight, Freestyle (≤62 kilograms) Men",munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/zagalav-abdulbekov,Zagalav ABDULBEKOV,,,1972,Man
114410,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Featherweight, Freestyle (≤62 kilograms) Men",munich-1972,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/panayotis-koutsoupakis,Panayotis KOUTSOUPAKIS,,,1972,Man
114419,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Super-Heavyweight, Greco-Roman (>100 kilograms) Men",munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/anatoli-roshchin,Anatoli ROSHCHIN,,,1972,Man
114431,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/valeri-rezantsev,Valeri REZANTSEV,,,1972,Man
114445,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Welterweight, Greco-Roman (≤74 kilograms) Men",munich-1972,Athlete,SILVER,,,2,Greece,GR,GRE,https://olympics.com/en/athletes/petros-galaktopoulos,Petros GALAKTOPOULOS,,,1972,Man
114457,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Welterweight, Greco-Roman (≤74 kilograms) Men",munich-1972,Athlete,,,,,Russia,,URS,https://olympics.com/en/athletes/viktor-igumenov,Viktor IGUMENOV,,,1972,Man
114472,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",munich-1972,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/sotirios-ventas,Sotirios VENTAS,,,1972,Man
114480,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",munich-1972,Athlete,,,,,Russia,,URS,https://olympics.com/en/athletes/vladimir-zubkov,Vladimir ZUBKOV,,,1972,Man
114485,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",munich-1972,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/arsen-alakhverdiev,Arsen ALAKHVERDIEV,,,1972,Man
114490,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",munich-1972,Athlete,,,,,Australia,AU,AUS,https://olympics.com/en/athletes/john-frank-kinsella,John Frank KINSELLA,,,1972,Man
114508,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Lightweight, Greco-Roman (≤68 kilograms) Men",munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/shamil-khisamutdinov,Shamil KHISAMUTDINOV,,,1972,Man
114524,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Lightweight, Greco-Roman (≤68 kilograms) Men",munich-1972,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/sotirios-nakos,Sotirios NAKOS,,,1972,Man
114531,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Light-Flyweight, Freestyle (≤48 kilograms) Men",munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/roman-dmitriev,Roman DMITRIEV,,,1972,Man
114547,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",munich-1972,Athlete,BRONZE,,,3,Russia,,URS,https://olympics.com/en/athletes/ruslan-ashuraliev,Ruslan ASHURALIEV,,,1972,Man
114556,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",munich-1972,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/stefanos-ioannides,Stefanos IOANNIDES,,,1972,Man
114570,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/levan-tediashvili,Levan TEDIASHVILI,,,1972,Man
114595,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Middleweight, Greco-Roman (≤82 kilograms) Men",munich-1972,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/anatoli-nazarenko,Anatoli NAZARENKO,,,1972,Man
114626,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",munich-1972,Athlete,,,,,Russia,,URS,https://olympics.com/en/athletes/ivan-kuleshov,Ivan KULESHOV,,,1972,Man
114631,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",munich-1972,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/georgios-hadjiioannidis,Georgios HADJIIOANNIDIS,,,1972,Man
114639,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",munich-1972,Athlete,,,,,Australia,AU,AUS,https://olympics.com/en/athletes/raymond-barry,Raymond BARRY,,,1972,Man
114702,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Canoe Slalom,K1 kayak single women,munich-1972,Athlete,,,,19,Russia,,URS,,Biruta Hercova-Hercberga,614.42,TIME,1972,Woman
114736,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Canoe Slalom,K1 kayak single men,munich-1972,Athlete,,,,31,Russia,,URS,,Gogi Nask'idashvili,404.36,TIME,1972,Man
114759,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Diving,10m platform men,munich-1972,Athlete,,,,5,Russia,,URS,,Davit Hambardzumyan,463.56,POINTS,1972,Man
114761,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Diving,10m platform men,munich-1972,Athlete,,,,7,Russia,,URS,https://olympics.com/en/athletes/vladimir-kapirulin,Vladimir KAPIRULIN,459.21,POINTS,1972,Man
114765,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Diving,10m platform men,munich-1972,Athlete,,,,11,Australia,AU,AUS,,Don Wagstaff,435.84,POINTS,1972,Man
114766,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Diving,10m platform men,munich-1972,Athlete,,,,12,Russia,,URS,https://olympics.com/en/athletes/aleksandr-gendrikson,Aleksandr GENDRIKSON,431.04,POINTS,1972,Man
114776,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Diving,10m platform women,munich-1972,Athlete,,,,10,Russia,,URS,https://olympics.com/en/athletes/alla-selina,Alla SELINA,314.76,POINTS,1972,Woman
114779,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Diving,3m springboard men,munich-1972,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/vladimir-vasin,Vladimir VASIN,594.09,POINTS,1972,Man
114784,munich-1972,1972-09-11T19:00:00Z,1972-08-26T07:00:00Z,Federal Republic of Germany,Munich 1972,Summer,1972,Diving,3m springboard men,munich-1972,Athlete,,,,6,Russia,,URS,https://olympics.com/en/athletes/vyacheslav-strakhov,Vyacheslav STRAKHOV,556.20,POINTS,1972,Man
116049,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Hockey,hockey men,mexico-city-1968,GameTeam,SILVER,,,2,Australia,AU,AUS,,,,,1968,Man
116065,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,10m platform women,mexico-city-1968,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/natalya-kuznetsova-lobanova,Natalya KUZNETSOVA-LOBANOVA,105.14,POINTS,1968,Woman
116077,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,10m platform women,mexico-city-1968,Athlete,,,,14,Russia,,URS,https://olympics.com/en/athletes/galina-alekseeva,Galina ALEKSEEVA,,,1968,Woman
116081,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,10m platform women,mexico-city-1968,Athlete,,,,18,Australia,AU,AUS,https://olympics.com/en/athletes/robyn-jean-bradshaw,Robyn Jean BRADSHAW,,,1968,Woman
116085,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,10m platform women,mexico-city-1968,Athlete,,,,22,Russia,,URS,https://olympics.com/en/athletes/natalya-karpukhina,Natalya KARPUKHINA,,,1968,Woman
116095,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,3m springboard men,mexico-city-1968,Athlete,,,,8,Australia,AU,AUS,,Don Wagstaff,150.18,POINTS,1968,Man
116096,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,3m springboard men,mexico-city-1968,Athlete,,,,9,Russia,,URS,https://olympics.com/en/athletes/mikhail-safonov,Mikhail SAFONOV,141.02,POINTS,1968,Man
116098,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,3m springboard men,mexico-city-1968,Athlete,,,,11,Russia,,URS,https://olympics.com/en/athletes/vladimir-vasin,Vladimir VASIN,139.59,POINTS,1968,Man
116107,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,3m springboard men,mexico-city-1968,Athlete,,,,20,Russia,,URS,https://olympics.com/en/athletes/boris-polulyakh,Boris POLULYAKH,,,1968,Man
116124,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,10m platform men,mexico-city-1968,Athlete,,,,9,Russia,,URS,https://olympics.com/en/athletes/mikhail-safonov,Mikhail SAFONOV,138.77,POINTS,1968,Man
116125,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,10m platform men,mexico-city-1968,Athlete,,,,10,Russia,,URS,https://olympics.com/en/athletes/vladimir-vasin,Vladimir VASIN,138.40,POINTS,1968,Man
116130,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,10m platform men,mexico-city-1968,Athlete,,,,15,Australia,AU,AUS,,Don Wagstaff,,,1968,Man
116131,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,10m platform men,mexico-city-1968,Athlete,,,,16,Russia,,URS,https://olympics.com/en/athletes/viktor-pogozhev,Viktor POGOZHEV,,,1968,Man
116152,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,3m springboard women,mexico-city-1968,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/tamara-fedosova-pogozheva,Tamara FEDOSOVA-POGOZHEVA,145.30,POINTS,1968,Woman
116156,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,3m springboard women,mexico-city-1968,Athlete,,,,6,Russia,,URS,https://olympics.com/en/athletes/vera-baklanova,Vera BAKLANOVA,132.31,POINTS,1968,Woman
116158,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,3m springboard women,mexico-city-1968,Athlete,,,,8,Russia,,URS,https://olympics.com/en/athletes/elena-anokhina,Elena ANOKHINA,129.17,POINTS,1968,Woman
116165,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Diving,3m springboard women,mexico-city-1968,Athlete,,,,15,Australia,AU,AUS,https://olympics.com/en/athletes/robyn-jean-bradshaw,Robyn Jean BRADSHAW,,,1968,Woman
116182,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Wrestling,"Welterweight, Greco-Roman (≤78 kilograms) Men",mexico-city-1968,Athlete,,,,,Russia,,URS,https://olympics.com/en/athletes/viktor-igumenov,Viktor IGUMENOV,,,1968,Man
116183,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Wrestling,"Welterweight, Greco-Roman (≤78 kilograms) Men",mexico-city-1968,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/demetrios-savvas,Demetrios SAVVAS,,,1968,Man
116193,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Wrestling,"Welterweight, Greco-Roman (≤78 kilograms) Men",mexico-city-1968,Athlete,,,,,Australia,AU,AUS,https://olympics.com/en/athletes/wesley-o-brien,Wesley O'BRIEN,,,1968,Man
116196,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Wrestling,"Light-Heavyweight, Freestyle (≤97 kilograms) Men",mexico-city-1968,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/shota-lomidze,Shota LOMIDZE,,,1968,Man
116216,mexico-city-1968,1968-10-28T04:00:00Z,1968-10-12T16:00:00Z,Mexico,Mexico City 1968,Summer,1968,Wrestling,"Welterweight, Freestyle (≤78 kilograms) Men",mexico-city-1968,Athlete,,,,6,Russia,,URS,https://olympics.com/en/athletes/yuri-shakhmuradov,Yuri SHAKHMURADOV,,,1968,Man
